Sensor ID,13_10000_middle,13_16800_middle,13_3000_middle,13_6000_middle,13_8000_middle,18_10000_middle,18_16800_middle,18_3000_middle,18_6000_middle,18_8000_middle,23_10000_middle,23_16800_middle,23_3000_middle,23_6000_middle,23_8000_middle,28_10000_middle,28_16800_middle,28_3000_middle,28_6000_middle,28_8000_middle,33_10000_middle,33_16800_middle,33_3000_middle,33_6000_middle,33_8000_middle,38_10000_middle,38_16800_middle,38_3000_middle,38_6000_middle,38_8000_middle,43_10000_middle,43_16800_middle,43_3000_middle,43_6000_middle,43_8000_middle,48_10000_middle,48_16800_middle,48_3000_middle,48_6000_middle,48_8000_middle,53_10000_middle,53_16800_middle,53_3000_middle,53_6000_middle,53_8000_middle,13_10000_lower,13_16800_lower,13_3000_lower,13_6000_lower,13_8000_lower,18_10000_lower,18_16800_lower,18_3000_lower,18_6000_lower,18_8000_lower,23_10000_lower,23_16800_lower,23_3000_lower,23_6000_lower,23_8000_lower,28_10000_lower,28_16800_lower,28_3000_lower,28_6000_lower,28_8000_lower,33_10000_lower,33_16800_lower,33_3000_lower,33_6000_lower,33_8000_lower,38_10000_lower,38_16800_lower,38_3000_lower,38_6000_lower,38_8000_lower,43_10000_lower,43_16800_lower,43_3000_lower,43_6000_lower,43_8000_lower,48_10000_lower,48_16800_lower,48_3000_lower,48_6000_lower,48_8000_lower,53_10000_lower,53_16800_lower,53_3000_lower,53_6000_lower,53_8000_lower,13_10000_upper,13_16800_upper,13_3000_upper,13_6000_upper,13_8000_upper,18_10000_upper,18_16800_upper,18_3000_upper,18_6000_upper,18_8000_upper,23_10000_upper,23_16800_upper,23_3000_upper,23_6000_upper,23_8000_upper,28_10000_upper,28_16800_upper,28_3000_upper,28_6000_upper,28_8000_upper,33_10000_upper,33_16800_upper,33_3000_upper,33_6000_upper,33_8000_upper,38_10000_upper,38_16800_upper,38_3000_upper,38_6000_upper,38_8000_upper,43_10000_upper,43_16800_upper,43_3000_upper,43_6000_upper,43_8000_upper,48_10000_upper,48_16800_upper,48_3000_upper,48_6000_upper,48_8000_upper,53_10000_upper,53_16800_upper,53_3000_upper,53_6000_upper,53_8000_upper
42,710.1460674157304,724.84,709.8915662650602,716.24,709.5,1017.56,1000.72,1017.32,1017.72,1017.52,1303.64,1304.1612903225807,1304.3333333333333,1304.2929292929293,1304.32,1568.6907216494844,1567.0,1576.2,1568.591836734694,1569.0869565217392,1891.76,1895.88,1891.72,1889.76,1893.32,2155.72,2112.0,2148.0526315789475,2147.7906976744184,2148.409090909091,2432.04,2428.52,2431.72,2423.740740740741,2431.4,2707.32,2699.28,2700.6615384615384,2707.24,2709.44,3027.0,2773.989010989011,2996.56,2999.5714285714284,395.33734939759034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.0,1283.0,1295.0,0.0,1559.0,1542.4,0.0,1559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2677.75,0.0,0.0,3025.6341463414633,2615.0,0.0,634.0,0.0,733.9090909090909,0.0,733.3529411764706,0.0,731.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,0.0,0.0,0.0,1591.0,1590.6363636363637,0.0,1591.0,1591.0,0.0,0.0,0.0,0.0,0.0,0.0,2171.0,2172.5652173913045,2172.1428571428573,2171.3333333333335,0.0,0.0,0.0,2446.7894736842104,0.0,0.0,0.0,2724.4736842105262,0.0,0.0,3032.1052631578946,2963.0,0.0,3023.222222222222,2938.529411764706
43,719.0,719.0,719.0,719.0,719.0,1039.0,1039.0,1038.8588235294117,1039.0,1045.6,1325.56,1325.2222222222222,1325.2,1325.5454545454545,1325.3673469387754,1588.0786516853932,1587.3456790123457,1594.04,1587.1860465116279,1597.56,1924.2727272727273,1916.64,1925.08,1925.313253012048,1924.28,2186.906976744186,2175.44,2186.770114942529,2187.0,2187.577319587629,2450.1,2476.813953488372,2468.8,2477.945054945055,2477.5416666666665,2743.0,2746.7272727272725,2747.0,2743.9484536082473,2747.0,3042.492957746479,3030.48,3041.7733333333335,3042.222222222222,3043.044943820225,718.9069767441861,718.6410256410256,718.746835443038,718.6315789473684,718.7435897435897,1038.3411764705882,1038.2808988764045,1031.0,0.0,0.0,0.0,1299.0,0.0,0.0,0.0,0.0,0.0,0.0,1575.0,0.0,1901.0,0.0,0.0,0.0,0.0,2164.4285714285716,0.0,2163.923076923077,2186.3846153846152,2164.3333333333335,0.0,2452.4285714285716,0.0,2453.6666666666665,2453.0,2737.55,2722.6666666666665,2745.8571428571427,2721.6666666666665,2745.8571428571427,3018.6666666666665,0.0,3018.6190476190477,3018.1666666666665,3018.2727272727275,719.5714285714286,719.9462365591398,719.8842105263158,720.0322580645161,719.9263157894737,1039.9767441860465,1039.5238095238096,1061.5714285714287,1062.2,0.0,0.0,0.0,0.0,1335.0,1335.0,1609.1818181818182,1613.3157894736842,0.0,1610.3846153846155,0.0,0.0,0.0,0.0,1951.4705882352941,0.0,0.0,0.0,0.0,2188.0,0.0,2475.0,0.0,0.0,0.0,0.0,2744.1052631578946,0.0,2747.8311688311687,0.0,2747.883116883117,3051.0,0.0,3051.0,3052.0,0.0
44,699.4,699.3218390804598,699.28,699.56,699.64,1019.12,1006.24,1018.6767676767677,1019.4848484848485,1018.24,1301.36,1301.212765957447,1301.3434343434344,1301.92,1301.36,1567.92,1567.6666666666667,1567.88,1568.04,1567.969696969697,1883.05,1898.64,1890.84,1882.857142857143,1894.24,2143.4545454545455,2055.48,2140.909090909091,2130.36,2143.2978723404253,2411.246913580247,2337.96,2423.16,2423.36,2419.36,2713.7179487179487,2725.52,2713.851063829787,2713.7727272727275,2713.5806451612902,3027.48,3001.32,3024.2,3017.481012658228,3027.92,0.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.0,0.0,0.0,1285.0,1291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2123.0,0.0,2119.0,0.0,2118.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.6666666666666,0.0,0.0,0.0,0.0,0.0,1027.0,0.0,0.0,0.0,1325.0,0.0,0.0,0.0,0.0,1595.0,0.0,0.0,1591.0,1907.0,0.0,0.0,1907.5,0.0,2165.0,0.0,2167.0,0.0,0.0,2435.0,0.0,0.0,0.0,0.0,2736.6363636363635,0.0,2735.0,2736.2,2739.5714285714284,0.0,0.0,0.0,3040.714285714286,0.0
45,746.12,770.1168831168832,745.96,745.9090909090909,745.56,1052.090909090909,1044.6,1052.16,1052.2929292929293,1052.32,1340.2,1340.4,1340.56,1339.96,1340.6969696969697,1628.0,1631.08,1615.92,1625.44,1616.4222222222222,1898.125,1905.56,1913.96,1898.0103092783504,1912.68,2226.48,2232.4117647058824,2207.8988764044943,2208.12,2207.64,2492.44,2510.061728395062,2480.84,2481.12,2480.28,2754.08,2765.56,2753.694736842105,2754.36,2754.2,3048.84,3041.88,3043.96,3048.96,3048.76,0.0,746.304347826087,0.0,0.0,0.0,1027.0,0.0,0.0,1027.0,0.0,0.0,0.0,0.0,0.0,1331.0,0.0,0.0,0.0,0.0,1607.0,0.0,0.0,0.0,0.0,0.0,0.0,2207.5714285714284,2199.0,0.0,0.0,0.0,2478.294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.2222222222222,1920.0,0.0,0.0,1921.6666666666667,0.0,0.0,2257.0,2231.4,0.0,0.0,0.0,2535.0,0.0,0.0,0.0,0.0,0.0,2777.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,715.0,713.92,715.0,715.0,715.0,1029.88,1030.3563218390805,1029.04,1031.0,1030.08,1317.3820224719102,1317.1777777777777,1317.0,1317.2916666666667,1344.4683544303798,1579.7916666666667,1579.5360824742268,1580.1134020618556,1579.92,1580.24,1896.9024390243903,1897.530612244898,1911.84,1906.96,1912.8,2193.08,2192.16,2197.68,2206.4942528735633,2194.16,2459.4,2451.4324324324325,2463.88,2461.64,2461.64,2741.2380952380954,2754.12,2747.96,2741.439024390244,2741.1739130434785,3041.3030303030305,3026.8,3018.695652173913,3041.3058823529414,3041.5777777777776,714.1397849462365,0.0,714.3488372093024,714.1058823529412,714.1325301204819,0.0,1007.6153846153846,0.0,1030.2444444444445,0.0,1307.0,0.0,0.0,0.0,1317.095238095238,0.0,0.0,0.0,0.0,0.0,1887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2181.153846153846,0.0,0.0,2427.7272727272725,0.0,0.0,0.0,2731.0,0.0,0.0,0.0,2719.0,0.0,0.0,0.0,3016.3333333333335,3017.4,715.6,0.0,716.0232558139535,715.7407407407408,716.0731707317074,0.0,0.0,0.0,1031.4761904761904,0.0,1340.2,1341.4,1342.75,1341.0,0.0,1603.0,1601.6666666666667,1600.3333333333333,0.0,0.0,1924.6470588235295,1923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2475.266666666667,0.0,0.0,0.0,2767.0,0.0,0.0,2765.222222222222,2766.2,3051.0,0.0,3042.5,0.0,0.0
47,700.6969696969697,683.64,687.52,700.64,700.48,964.2929292929293,978.8,964.5483870967741,964.1428571428571,963.8888888888889,1263.92,1272.591836734694,1261.64,1273.2068965517242,1273.857142857143,1511.0,1496.48,1527.16,1523.44,1517.44,1823.84,1659.2424242424242,1827.0,1816.4,1827.0,2068.178947368421,1746.2967032967033,1988.08,2069.4651162790697,2069.3797468354433,2331.0,1413.0631578947368,2319.76,2330.5789473684213,2331.0,2474.88,1465.4329896907216,1684.4623655913979,2472.76,2481.734693877551,2516.918367346939,1797.1224489795918,2073.28,2435.7755102040815,2492.896907216495,691.0,0.0,0.0,0.0,0.0,955.0,0.0,0.0,0.0,0.0,0.0,1249.0,0.0,1251.923076923077,1253.0,1509.888888888889,0.0,0.0,0.0,0.0,0.0,0.0,1818.52,0.0,1826.08,2059.0,0.0,0.0,2059.0,2059.0,2329.878048780488,0.0,0.0,2313.0,2326.68,0.0,1063.0,0.0,0.0,2405.0,2461.0,1403.0,0.0,2367.0,2387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.8571428571429,991.0,975.0,0.0,0.0,0.0,0.0,0.0,1512.0389610389611,0.0,0.0,0.0,0.0,0.0,1823.0,1834.4285714285713,0.0,1827.0,2089.0,2078.5555555555557,0.0,2089.153846153846,2087.6,2331.987012987013,1919.0,0.0,2354.0,2335.2,0.0,2413.0,2330.4285714285716,0.0,0.0,0.0,2495.0,0.0,2507.0,0.0
48,736.36,735.96,736.68,736.04,736.3061224489796,1022.12,1022.0857142857143,1023.0,1023.0,1023.0,1281.8,1288.28,1281.9166666666667,1281.7755102040817,1281.96,1570.68,1571.16,1573.24,1574.2,1574.04,1897.88,1899.48,1892.28,1897.0,1900.84,2163.9777777777776,2149.08,2163.9565217391305,2163.0,2163.0,2436.2,2435.8,2435.4,2426.2631578947367,2440.36,2716.36,2727.56,2711.0,2722.12,2723.4,3017.0,3025.8695652173915,3020.44,3018.84,3023.88,0.0,0.0,0.0,0.0,727.0,0.0,999.8888888888889,1022.1627906976744,1022.219512195122,1021.9767441860465,0.0,0.0,1271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2155.0,0.0,2155.0,2162.3684210526317,2162.5897435897436,0.0,0.0,0.0,2419.0,0.0,0.0,0.0,2703.0,0.0,0.0,0.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.6666666666667,1023.6829268292682,1023.8571428571429,1023.7179487179487,1303.4,0.0,1303.0,1303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2186.0,0.0,2185.6666666666665,2164.090909090909,2163.9565217391305,0.0,0.0,0.0,2448.090909090909,0.0,0.0,0.0,2735.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,731.8510638297872,732.3023255813954,709.7555555555556,709.6046511627907,723.64,1030.8333333333333,1031.8333333333333,1033.24,1033.3673469387754,1033.48,1322.28,1338.0697674418604,1315.0,1315.0,1315.0,1576.84,1577.0,1576.44,1577.08,1576.44,1904.28,1900.84,1905.64,1893.0444444444445,1893.9767441860465,2175.72,2182.36,2162.6190476190477,2186.6279069767443,2186.12,2446.7894736842104,2459.56,2447.5333333333333,2448.52,2447.96,2743.782608695652,2735.72,2725.56,2731.24,2743.8,3050.28,3059.0,3059.521739130435,3060.4358974358975,3059.923076923077,708.3333333333334,708.7142857142857,0.0,699.0,0.0,1023.0,1023.0,0.0,1023.0,0.0,0.0,1313.2857142857142,1314.265306122449,1314.4893617021276,1314.2380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2161.8571428571427,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,0.0,0.0,2719.8,0.0,3031.4444444444443,3036.0,3034.2727272727275,3036.3333333333335,0.0,0.0,729.4,732.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.0975609756097,1315.2727272727273,1315.7619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919.0,1918.4285714285713,0.0,0.0,2186.0,0.0,0.0,2472.0,0.0,2471.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,719.72,734.76,719.0,719.0,719.0,1025.96,1021.0,1011.96,1012.7021276595744,1012.8181818181819,1313.48,1323.9166666666667,1299.88,1299.0,1299.0851063829787,1565.046511627907,1581.56,1564.2093023255813,1563.8,1574.28,1873.1666666666667,1880.52,1881.56,1873.3636363636363,1872.276595744681,2159.5,2162.063829787234,2184.28,2174.52,2159.0,2475.0,2489.48,2490.04,2482.92,2473.9333333333334,2758.1794871794873,2763.75,2772.68,2757.048780487805,2757.4615384615386,3056.92,3049.285714285714,3046.2,3053.909090909091,3047.72,0.0,0.0,718.578947368421,718.1794871794872,718.3488372093024,0.0,0.0,0.0,0.0,0.0,0.0,1297.0,0.0,0.0,0.0,0.0,0.0,1555.0,0.0,0.0,1863.0,0.0,0.0,0.0,0.0,2151.0,2133.8571428571427,0.0,0.0,2158.3488372093025,2473.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3031.4,0.0,0.0,0.0,720.0434782608696,720.0909090909091,719.6511627906976,0.0,0.0,0.0,1036.3333333333333,1038.3333333333333,0.0,0.0,0.0,1325.6666666666667,1323.0,1588.142857142857,0.0,1588.3333333333333,1587.0,0.0,1899.0,0.0,0.0,1899.0,1899.0,2183.0,2215.0,0.0,0.0,2160.5454545454545,2478.3,0.0,0.0,0.0,2508.6,2788.090909090909,2807.0,0.0,2793.222222222222,2800.4545454545455,0.0,3107.0,0.0,3076.714285714286,0.0
51,755.0,749.4,756.28,756.2,756.12,1019.16,1036.92,1019.4,1019.0,1019.64,1302.6923076923076,1308.12,1302.28,1302.2,1301.88,1593.72,1586.28,1593.64,1593.88,1595.0,1941.0,1931.56,1938.8095238095239,1933.96,1941.75,2158.2,2151.32,2170.04,2158.68,2157.3829787234044,2450.92,2367.878048780488,2473.9,2473.4166666666665,2457.0,2715.4,2696.191489361702,2739.1,2738.909090909091,2716.157894736842,3042.92,2985.16,324.76,3045.88,3040.76,754.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.8717948717949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594.142857142857,0.0,0.0,1916.142857142857,0.0,1915.0,0.0,0.0,0.0,0.0,0.0,0.0,2226.0,2448.6,2451.0,0.0,0.0,2556.3333333333335,2717.222222222222,2716.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,755.8163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.1282051282051,0.0,1325.909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.780487804878,0.0,0.0,1947.0,0.0,0.0,0.0,0.0,0.0,0.0,2181.6666666666665,0.0,2508.714285714286,0.0,0.0,0.0,2739.8,0.0,2747.0,0.0,2739.0,0.0,0.0,0.0,0.0,0.0
52,752.3636363636364,764.36,776.36,770.36,752.68,1061.4,1065.4,1061.6938775510205,1063.24,1061.4,1343.9565217391305,1351.88,1343.5714285714287,1343.88,1343.88,1612.92,1626.84,1613.0,1611.64,1612.3877551020407,1927.0,1926.4594594594594,1928.04,1927.88,1928.04,2194.04,2192.28,2201.88,2215.7272727272725,2193.48,2491.0,2490.063829787234,2479.64,2490.265306122449,2489.96,2766.92,2776.3684210526317,2751.0,2775.8,2753.6666666666665,3084.76,3085.1666666666665,331.6857142857143,1937.72,3083.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.0,0.0,0.0,0.0,0.0,1335.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.0,1925.842105263158,1915.0,0.0,0.0,0.0,0.0,0.0,0.0,2191.0,0.0,2489.8571428571427,2467.0,0.0,2467.0,0.0,0.0,2752.6666666666665,2750.3333333333335,2759.0,0.0,0.0,1101.0,281.6666666666667,0.0,0.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.2307692307693,1951.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491.8205128205127,0.0,0.0,0.0,0.0,0.0,0.0,2753.046511627907,2801.6666666666665,2777.3333333333335,0.0,0.0,355.0,0.0,0.0
53,775.0,759.56,775.64,774.92,775.96,1059.9795918367347,1075.64,1060.04,1059.88,1060.061224489796,1349.24,1348.4634146341464,1348.84,1348.52,1348.44,1612.6,1627.64,1612.68,1612.28,1612.6,1927.72,1936.84,1927.8163265306123,1928.469387755102,1927.96,2213.695652173913,2213.6363636363635,2208.92,2199.8,2214.04,2486.2,2486.1304347826085,2470.28,2485.88,2485.56,2787.88,2773.625,2764.12,2783.8,2775.0975609756097,3066.135135135135,3062.288888888889,3065.7272727272725,3041.72,3040.76,773.8717948717949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919.0,0.0,2193.0,2195.0,0.0,0.0,0.0,0.0,2460.0,0.0,0.0,0.0,0.0,2750.0,0.0,0.0,2749.0,3041.5,3037.0,3041.6666666666665,0.0,0.0,776.1282051282051,0.0,0.0,0.0,0.0,1071.0,0.0,0.0,0.0,0.0,0.0,1372.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.0,0.0,0.0,0.0,2243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2799.4,0.0,0.0,2800.3333333333335,3090.2,3085.6666666666665,0.0,0.0,0.0
54,744.304347826087,755.0,745.0408163265306,744.5510204081633,743.96,1058.2,1049.72,1059.0,1058.68,1057.56,1315.1025641025642,1320.0434782608695,1339.8510638297873,1326.04,1339.0,1613.0869565217392,1612.5384615384614,1587.2790697674418,1598.68,1600.68,1924.061224489796,1914.36,1924.4166666666667,1924.28,1924.52,2193.8,2198.6,2203.08,2201.4,2195.8571428571427,2470.44,2472.68,2462.0526315789475,2470.52,2461.5263157894738,2747.8333333333335,2734.92,2748.9,2748.469387755102,2749.311111111111,3042.04,3052.12,3044.68,3035.4,3034.5789473684213,0.0,0.0,0.0,735.0,0.0,0.0,0.0,1056.5454545454545,0.0,0.0,0.0,0.0,1320.3333333333333,0.0,1335.842105263158,1589.0,1588.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0,0.0,755.0,0.0,0.0,0.0,0.0,1059.6315789473683,0.0,0.0,1338.6363636363637,1367.0,0.0,0.0,1340.3684210526317,0.0,1637.4,1612.7142857142858,0.0,0.0,1955.0,0.0,1949.0,0.0,0.0,0.0,0.0,0.0,0.0,2222.0,0.0,0.0,2485.8,0.0,2488.0,2773.0,0.0,2773.4,2775.0,2773.4,0.0,0.0,0.0,3060.6,3061.3333333333335
55,754.12,216.2,754.1836734693877,755.0,755.0,1064.76,141.1,1036.5510204081634,1063.8163265306123,1056.2,1320.76,267.4347826086956,1324.2,1339.48,1331.96,1620.28,1594.3333333333333,1619.0,1619.0,1618.591836734694,1939.08,1927.7272727272727,1953.8333333333333,1927.5333333333333,1940.44,2171.72,2161.64,2172.04,2172.714285714286,2172.44,2464.76,2453.24,2464.6666666666665,2463.96,2465.32,2755.96,2731.88,2745.1739130434785,2745.4,2745.64,3037.4,1129.0,3035.0,3035.0,3035.0,0.0,0.0,743.0,754.1666666666666,754.1304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571.0,1618.578947368421,1617.9,1607.0,0.0,1903.8,1927.0,0.0,0.0,0.0,0.0,0.0,2163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2719.0,0.0,0.0,0.0,537.6666666666666,3033.3414634146343,3034.288888888889,3034.809523809524,0.0,717.4,0.0,755.2,755.5,0.0,1003.0,1067.0,1075.0,0.0,0.0,1159.0,0.0,0.0,0.0,0.0,1620.8181818181818,1620.0434782608695,1620.1,0.0,0.0,1956.3333333333333,0.0,1953.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3061.0,1663.6666666666667,3037.3809523809523,3035.4761904761904,3035.6666666666665
56,725.8571428571429,719.48,708.28,716.28,719.16,1024.2,1006.6,1023.88,1024.52,1023.56,1311.48,1303.24,1311.72,1311.32,1311.8,1586.12,1578.5,1579.0,1579.0,1578.2820512820513,1915.4102564102564,1915.4324324324325,1890.2340425531916,1890.5,1899.4,2174.2,2171.0,2171.16,2175.56,2177.24,2436.04,2419.32,2445.243902439024,2445.72,2446.3469387755104,2721.96,2704.84,2709.358974358974,2726.12,2726.04,3038.04,3036.28,3013.56,3035.64,3037.16,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1555.0,1578.2380952380952,1577.7692307692307,0.0,1890.6363636363637,1892.090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2422.5,0.0,2423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1604.0,1580.142857142857,1580.7894736842106,1601.909090909091,0.0,1923.0,1912.3333333333333,1913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2455.0,0.0,0.0,0.0,0.0,2732.090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,734.5652173913044,197.34883720930233,734.6,734.28,734.44,1050.92,1039.72,1050.68,1050.36,1050.44,1321.88,1313.6938775510205,1314.92,1330.3170731707316,1319.4,1599.0,1590.04,1597.2608695652175,1597.72,1597.56,1915.2926829268292,1909.0,1917.1052631578948,1908.76,1908.6,2191.24,2198.2,2184.0666666666666,2200.44,2208.3684210526317,2454.36,2450.92,2469.9565217391305,2461.32,2455.72,2743.72,2735.64,2748.12,2749.08,2748.6,3033.1,3011.24,3042.04,3038.68,3041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.0,0.0,1306.5555555555557,0.0,1598.0,0.0,1575.0,0.0,0.0,1894.6666666666667,0.0,1894.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2186.3333333333335,0.0,0.0,2447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.6153846153845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2208.6,0.0,0.0,0.0,0.0,2491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3056.6,0.0,0.0,0.0,0.0
58,725.8,734.76,727.0,727.0,726.2,1037.48,1036.4736842105262,1037.72,1038.04,1036.84,1282.0204081632653,1271.16,1321.0,250.6,1281.9787234042553,1583.4,1555.24,1583.0,1583.0,1583.0,1909.88,1884.44,1917.32,1916.2,1904.1063829787233,2167.7,2059.8979591836733,2168.6190476190477,2180.44,2168.7894736842104,2439.0,2339.0,2454.52,2465.190476190476,2438.4736842105262,2725.16,2667.96,2725.530612244898,2726.0204081632655,2718.76,3040.025641025641,2942.404255319149,3049.24,3040.2727272727275,3040.5238095238096,0.0,0.0,726.0,725.952380952381,0.0,0.0,1013.8571428571429,0.0,0.0,0.0,1259.0,0.0,0.0,0.0,1263.0,0.0,0.0,1582.121951219512,1581.9787234042553,1582.179487179487,0.0,0.0,0.0,0.0,0.0,2159.0,0.0,0.0,0.0,2144.6,2438.181818181818,2247.0,0.0,2442.5,0.0,0.0,0.0,2703.0,0.0,0.0,0.0,2787.0,0.0,0.0,0.0,0.0,0.0,727.6153846153846,727.8205128205128,0.0,0.0,1060.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.0,0.0,0.0,1583.878048780488,1583.3157894736842,1584.142857142857,0.0,0.0,0.0,0.0,1927.0,2191.0,2219.0,2190.0,0.0,2190.4285714285716,2440.0731707317073,2479.8,0.0,0.0,2464.0,0.0,0.0,0.0,2747.0,0.0,3065.909090909091,3095.0,0.0,3064.3333333333335,3068.0
59,724.5652173913044,723.6451612903226,723.96,724.5238095238095,724.1304347826087,1019.4,1023.96,1010.7948717948718,1022.28,1011.5263157894736,1321.56,1311.0,1321.3673469387754,1313.96,1321.4,1587.8,1587.595744680851,1587.8,1587.8,1587.8,1901.4761904761904,1900.531914893617,1907.8,1907.8,1901.090909090909,2172.28,2154.44,2174.2,2162.7894736842104,2177.72,2458.317073170732,2450.44,2446.04,2451.72,2458.4418604651164,2720.3023255813955,2724.68,2728.04,2729.8,2743.2105263157896,3030.84,3036.12,3034.04,3033.4,3034.2,0.0,697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2435.4444444444443,0.0,0.0,0.0,2435.5714285714284,0.0,0.0,0.0,0.0,2719.7272727272725,0.0,0.0,0.0,0.0,0.0,745.0,748.8181818181819,0.0,746.5,748.0,0.0,0.0,1035.0,0.0,1034.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1611.0,0.0,0.0,0.0,1925.0,1924.3333333333333,0.0,0.0,1923.0,0.0,0.0,0.0,2186.0,0.0,0.0,0.0,0.0,0.0,0.0,2745.285714285714,0.0,0.0,0.0,2755.0,0.0,0.0,0.0,0.0,0.0
